ot_id,event_id,timestamp,actividad,area,usuario,tipo_ot,prioridad,zona,canal_origen,es_loop,tipo_loop,duracion_horas_desde_evento_anterior,sla_objetivo_horas,estado_final,orden_evento,fecha_evento,dia_semana,hora_evento
OT_00573,OT_00573_EV_003,2026-01-30T10:17:55Z,Clasificación de WO,Backoffice operativo,USR_02,Reparación,Alta,Este,Comercial,0,NA,0.3,48,Cerrada,3,2026-01-30,viernes,7
OT_00573,OT_00573_EV_004,2026-01-30T14:11:55Z,Asignación,Backoffice operativo,USR_22,Reparación,Alta,Este,Comercial,0,NA,3.9,48,Cerrada,4,2026-01-30,viernes,11
OT_00573,OT_00573_EV_005,2026-01-30T18:41:19Z,Agenda coordinada,Backoffice operativo,USR_02,Reparación,Alta,Este,Comercial,0,NA,4.49,48,Cerrada,5,2026-01-30,viernes,15
OT_00573,OT_00573_EV_006,2026-01-30T22:01:43Z,Trabajo iniciado,Técnico de campo,USR_23,Reparación,Alta,Este,Comercial,0,NA,3.34,48,Cerrada,6,2026-01-30,viernes,19
OT_00573,OT_00573_EV_007,2026-01-31T00:43:43Z,Trabajo finalizado,Técnico de campo,USR_13,Reparación,Alta,Este,Comercial,0,NA,2.7,48,Cerrada,7,2026-01-31,viernes,21
OT_00573,OT_00573_EV_008,2026-01-31T01:38:55Z,Validación de cierre,Supervisión de trabajo,USR_20,Reparación,Alta,Este,Comercial,0,NA,0.92,48,Cerrada,8,2026-01-31,viernes,22
OT_00573,OT_00573_EV_009,2026-01-31T08:23:55Z,Corrección de cierre,Backoffice operativo,USR_07,Reparación,Alta,Este,Comercial,1,Cierre administrativo observado,6.75,48,Cerrada,9,2026-01-31,sábado,5
OT_00573,OT_00573_EV_010,2026-01-31T15:08:55Z,Validación de cierre,Supervisión de trabajo,USR_30,Reparación,Alta,Este,Comercial,1,Cierre administrativo observado,6.75,48,Cerrada,10,2026-01-31,sábado,12
OT_00573,OT_00573_EV_011,2026-01-31T17:05:19Z,WO cerrada,Backoffice operativo,USR_02,Reparación,Alta,Este,Comercial,0,NA,1.94,48,Cerrada,11,2026-01-31,sábado,14
OT_00574,OT_00574_EV_001,2026-03-07T13:00:54Z,WO creada,Atención al cliente,USR_01,Instalación,Baja,Oeste,Call center,0,NA,0,168,Cerrada,1,2026-03-07,sábado,10
OT_00574,OT_00574_EV_002,2026-03-07T16:25:30Z,Validación inicial,Backoffice operativo,USR_12,Instalación,Baja,Oeste,Call center,0,NA,3.41,168,Cerrada,2,2026-03-07,sábado,13
OT_00574,OT_00574_EV_003,2026-03-07T16:54:54Z,Clasificación de WO,Backoffice operativo,USR_27,Instalación,Baja,Oeste,Call center,0,NA,0.49,168,Cerrada,3,2026-03-07,sábado,13
OT_00574,OT_00574_EV_004,2026-03-07T22:23:06Z,Asignación,Backoffice operativo,USR_12,Instalación,Baja,Oeste,Call center,0,NA,5.47,168,Cerrada,4,2026-03-07,sábado,19
OT_00574,OT_00574_EV_005,2026-03-08T13:00:54Z,Agenda coordinada,Backoffice operativo,USR_22,Instalación,Baja,Oeste,Call center,0,NA,14.63,168,Cerrada,5,2026-03-08,domingo,10
OT_00574,OT_00574_EV_006,2026-03-08T13:21:54Z,Trabajo iniciado,Técnico de campo,USR_23,Instalación,Baja,Oeste,Call center,0,NA,0.35,168,Cerrada,6,2026-03-08,domingo,10
OT_00574,OT_00574_EV_007,2026-03-08T18:00:54Z,Trabajo finalizado,Técnico de campo,USR_08,Instalación,Baja,Oeste,Call center,0,NA,4.65,168,Cerrada,7,2026-03-08,domingo,15
OT_00574,OT_00574_EV_008,2026-03-08T22:30:18Z,Validación de cierre,Supervisión de trabajo,USR_15,Instalación,Baja,Oeste,Call center,0,NA,4.49,168,Cerrada,8,2026-03-08,domingo,19
OT_00574,OT_00574_EV_009,2026-03-08T23:08:42Z,WO cerrada,Backoffice operativo,USR_12,Instalación,Baja,Oeste,Call center,0,NA,0.64,168,Cerrada,9,2026-03-08,domingo,20
OT_00575,OT_00575_EV_001,2026-03-25T23:01:21Z,WO creada,Atención al cliente,USR_11,Reparación,Media,Sur,Call center,0,NA,0,96,Cerrada,1,2026-03-25,miércoles,20
OT_00575,OT_00575_EV_002,2026-03-26T00:33:09Z,Validación inicial,Backoffice operativo,USR_17,Reparación,Media,Sur,Call center,0,NA,1.53,96,Cerrada,2,2026-03-26,miércoles,21
OT_00575,OT_00575_EV_003,2026-03-26T01:19:21Z,Clasificación de WO,Backoffice operativo,USR_07,Reparación,Media,Sur,Call center,0,NA,0.77,96,Cerrada,3,2026-03-26,miércoles,22
OT_00575,OT_00575_EV_004,2026-03-26T08:30:45Z,Asignación,Backoffice operativo,USR_12,Reparación,Media,Sur,Call center,0,NA,7.19,96,Cerrada,4,2026-03-26,jueves,5
OT_00575,OT_00575_EV_005,2026-03-26T17:22:57Z,Agenda coordinada,Backoffice operativo,USR_07,Reparación,Media,Sur,Call center,0,NA,8.87,96,Cerrada,5,2026-03-26,jueves,14
OT_00575,OT_00575_EV_006,2026-03-26T19:33:09Z,Trabajo iniciado,Técnico de campo,USR_13,Reparación,Media,Sur,Call center,0,NA,2.17,96,Cerrada,6,2026-03-26,jueves,16
OT_00575,OT_00575_EV_007,2026-03-27T02:58:57Z,Trabajo finalizado,Técnico de campo,USR_28,Reparación,Media,Sur,Call center,0,NA,7.43,96,Cerrada,7,2026-03-27,jueves,23
OT_00575,OT_00575_EV_008,2026-03-27T17:47:33Z,Validación de cierre,Supervisión de trabajo,USR_15,Reparación,Media,Sur,Call center,0,NA,14.81,96,Cerrada,8,2026-03-27,viernes,14
OT_00575,OT_00575_EV_009,2026-03-27T18:53:33Z,WO cerrada,Backoffice operativo,USR_22,Reparación,Media,Sur,Call center,0,NA,1.1,96,Cerrada,9,2026-03-27,viernes,15
OT_00576,OT_00576_EV_001,2026-01-28T20:37:16Z,WO creada,Atención al cliente,USR_26,Instalación,Media,Oeste,Web,0,NA,0,96,Cerrada,1,2026-01-28,miércoles,17
OT_00576,OT_00576_EV_002,2026-01-28T21:29:28Z,Validación inicial,Backoffice operativo,USR_07,Instalación,Media,Oeste,Web,0,NA,0.87,96,Cerrada,2,2026-01-28,miércoles,18
OT_00576,OT_00576_EV_003,2026-01-28T21:39:40Z,Clasificación de WO,Backoffice operativo,USR_22,Instalación,Media,Oeste,Web,0,NA,0.17,96,Cerrada,3,2026-01-28,miércoles,18
OT_00576,OT_00576_EV_004,2026-01-29T00:43:16Z,Asignación,Backoffice operativo,USR_12,Instalación,Media,Oeste,Web,0,NA,3.06,96,Cerrada,4,2026-01-29,miércoles,21
OT_00576,OT_00576_EV_005,2026-01-29T14:01:52Z,Agenda coordinada,Backoffice operativo,USR_27,Instalación,Media,Oeste,Web,0,NA,13.31,96,Cerrada,5,2026-01-29,jueves,11
OT_00576,OT_00576_EV_006,2026-01-29T15:59:28Z,Trabajo iniciado,Técnico de campo,USR_28,Instalación,Media,Oeste,Web,0,NA,1.96,96,Cerrada,6,2026-01-29,jueves,12
OT_00576,OT_00576_EV_007,2026-01-29T16:52:52Z,Trabajo finalizado,Técnico de campo,USR_18,Instalación,Media,Oeste,Web,0,NA,0.89,96,Cerrada,7,2026-01-29,jueves,13
OT_00576,OT_00576_EV_008,2026-01-29T18:22:52Z,Validación de cierre,Supervisión de trabajo,USR_10,Instalación,Media,Oeste,Web,0,NA,1.5,96,Cerrada,8,2026-01-29,jueves,15
OT_00576,OT_00576_EV_009,2026-01-29T19:30:04Z,WO cerrada,Backoffice operativo,USR_22,Instalación,Media,Oeste,Web,0,NA,1.12,96,Cerrada,9,2026-01-29,jueves,16
OT_00577,OT_00577_EV_001,2026-01-12T23:02:20Z,WO creada,Atención al cliente,USR_16,Mantenimiento,Crítica,Oeste,Call center,0,NA,0,24,Cerrada,1,2026-01-12,lunes,20
OT_00577,OT_00577_EV_002,2026-01-13T03:13:08Z,Validación inicial,Backoffice operativo,USR_22,Mantenimiento,Crítica,Oeste,Call center,0,NA,4.18,24,Cerrada,2,2026-01-13,martes,0
OT_00577,OT_00577_EV_003,2026-01-13T04:15:32Z,Clasificación de WO,Backoffice operativo,USR_02,Mantenimiento,Crítica,Oeste,Call center,0,NA,1.04,24,Cerrada,3,2026-01-13,martes,1
OT_00577,OT_00577_EV_004,2026-01-13T17:56:20Z,Asignación,Backoffice operativo,USR_17,Mantenimiento,Crítica,Oeste,Call center,0,NA,13.68,24,Cerrada,4,2026-01-13,martes,14
OT_00577,OT_00577_EV_005,2026-01-14T16:01:44Z,Agenda coordinada,Backoffice operativo,USR_27,Mantenimiento,Crítica,Oeste,Call center,0,NA,22.09,24,Cerrada,5,2026-01-14,miércoles,13
OT_00577,OT_00577_EV_006,2026-01-14T21:24:32Z,Contacto con cliente para reagendar,Atención al cliente,USR_11,Mantenimiento,Crítica,Oeste,Call center,1,Reagendamiento,5.38,24,Cerrada,6,2026-01-14,miércoles,18
OT_00577,OT_00577_EV_007,2026-01-15T02:47:20Z,Agenda coordinada,Backoffice operativo,USR_02,Mantenimiento,Crítica,Oeste,Call center,1,Reagendamiento,5.38,24,Cerrada,7,2026-01-15,miércoles,23
OT_00577,OT_00577_EV_008,2026-01-15T06:14:56Z,Trabajo iniciado,Técnico de campo,USR_08,Mantenimiento,Crítica,Oeste,Call center,0,NA,3.46,24,Cerrada,8,2026-01-15,jueves,3
OT_00577,OT_00577_EV_009,2026-01-15T11:35:20Z,Trabajo finalizado,Técnico de campo,USR_18,Mantenimiento,Crítica,Oeste,Call center,0,NA,5.34,24,Cerrada,9,2026-01-15,jueves,8
OT_00577,OT_00577_EV_010,2026-01-15T17:08:56Z,Validación de cierre,Supervisión de trabajo,USR_30,Mantenimiento,Crítica,Oeste,Call center,0,NA,5.56,24,Cerrada,10,2026-01-15,jueves,14
OT_00577,OT_00577_EV_011,2026-01-15T18:10:44Z,WO cerrada,Backoffice operativo,USR_12,Mantenimiento,Crítica,Oeste,Call center,0,NA,1.03,24,Cerrada,11,2026-01-15,jueves,15
OT_00578,OT_00578_EV_001,2026-01-12T05:39:40Z,WO creada,Atención al cliente,USR_16,Reparación,Media,Norte,Call center,0,NA,0,96,Cerrada,1,2026-01-12,lunes,2
OT_00578,OT_00578_EV_002,2026-01-12T07:55:16Z,Validación inicial,Backoffice operativo,USR_27,Reparación,Media,Norte,Call center,0,NA,2.26,96,Cerrada,2,2026-01-12,lunes,4
OT_00578,OT_00578_EV_003,2026-01-12T09:02:28Z,Clasificación de WO,Backoffice operativo,USR_27,Reparación,Media,Norte,Call center,0,NA,1.12,96,Cerrada,3,2026-01-12,lunes,6
OT_00578,OT_00578_EV_004,2026-01-12T13:40:16Z,Asignación,Backoffice operativo,USR_02,Reparación,Media,Norte,Call center,0,NA,4.63,96,Cerrada,4,2026-01-12,lunes,10
OT_00578,OT_00578_EV_005,2026-01-12T17:52:52Z,Agenda coordinada,Backoffice operativo,USR_12,Reparación,Media,Norte,Call center,0,NA,4.21,96,Cerrada,5,2026-01-12,lunes,14
OT_00578,OT_00578_EV_006,2026-01-12T18:21:04Z,Trabajo iniciado,Técnico de campo,USR_18,Reparación,Media,Norte,Call center,0,NA,0.47,96,Cerrada,6,2026-01-12,lunes,15
OT_00578,OT_00578_EV_007,2026-01-13T03:36:49Z,Solicitud de material,Técnico de campo,USR_18,Reparación,Media,Norte,Call center,1,Falta de materiales,9.26,96,Cerrada,7,2026-01-13,martes,0
OT_00578,OT_00578_EV_008,2026-01-13T12:52:34Z,Material preparado,Logística / inventario,USR_29,Reparación,Media,Norte,Call center,1,Falta de materiales,9.26,96,Cerrada,8,2026-01-13,martes,9
OT_00578,OT_00578_EV_009,2026-01-13T22:08:19Z,Agenda coordinada,Backoffice operativo,USR_22,Reparación,Media,Norte,Call center,1,Falta de materiales,9.26,96,Cerrada,9,2026-01-13,martes,19
OT_00578,OT_00578_EV_010,2026-01-14T07:24:04Z,Trabajo iniciado,Técnico de campo,USR_23,Reparación,Media,Norte,Call center,1,Falta de materiales,9.26,96,Cerrada,10,2026-01-14,miércoles,4
OT_00578,OT_00578_EV_011,2026-01-14T12:38:28Z,Trabajo finalizado,Técnico de campo,USR_28,Reparación,Media,Norte,Call center,0,NA,5.24,96,Cerrada,11,2026-01-14,miércoles,9
OT_00578,OT_00578_EV_012,2026-01-14T16:48:40Z,Validación de cierre,Supervisión de trabajo,USR_25,Reparación,Media,Norte,Call center,0,NA,4.17,96,Cerrada,12,2026-01-14,miércoles,13
OT_00578,OT_00578_EV_013,2026-01-14T19:06:40Z,WO cerrada,Backoffice operativo,USR_27,Reparación,Media,Norte,Call center,0,NA,2.3,96,Cerrada,13,2026-01-14,miércoles,16
OT_00579,OT_00579_EV_001,2026-01-14T01:24:16Z,WO creada,Atención al cliente,USR_26,Reparación,Media,Este,Call center,0,NA,0,96,Cerrada,1,2026-01-14,martes,22
OT_00579,OT_00579_EV_002,2026-01-14T03:24:52Z,Validación inicial,Backoffice operativo,USR_12,Reparación,Media,Este,Call center,0,NA,2.01,96,Cerrada,2,2026-01-14,miércoles,0
OT_00579,OT_00579_EV_003,2026-01-14T04:02:04Z,Clasificación de WO,Backoffice operativo,USR_07,Reparación,Media,Este,Call center,0,NA,0.62,96,Cerrada,3,2026-01-14,miércoles,1
OT_00579,OT_00579_EV_004,2026-01-14T06:17:04Z,Asignación,Backoffice operativo,USR_07,Reparación,Media,Este,Call center,0,NA,2.25,96,Cerrada,4,2026-01-14,miércoles,3
OT_00579,OT_00579_EV_005,2026-01-14T21:41:04Z,Agenda coordinada,Backoffice operativo,USR_12,Reparación,Media,Este,Call center,0,NA,15.4,96,Cerrada,5,2026-01-14,miércoles,18
OT_00579,OT_00579_EV_006,2026-01-14T22:38:04Z,Trabajo iniciado,Técnico de campo,USR_23,Reparación,Media,Este,Call center,0,NA,0.95,96,Cerrada,6,2026-01-14,miércoles,19
OT_00579,OT_00579_EV_007,2026-01-14T23:04:28Z,Trabajo finalizado,Técnico de campo,USR_18,Reparación,Media,Este,Call center,0,NA,0.44,96,Cerrada,7,2026-01-14,miércoles,20
OT_00579,OT_00579_EV_008,2026-01-15T03:50:04Z,Validación de cierre,Supervisión de trabajo,USR_25,Reparación,Media,Este,Call center,0,NA,4.76,96,Cerrada,8,2026-01-15,jueves,0
OT_00579,OT_00579_EV_009,2026-01-15T04:31:28Z,WO cerrada,Backoffice operativo,USR_07,Reparación,Media,Este,Call center,0,NA,0.69,96,Cerrada,9,2026-01-15,jueves,1
OT_00580,OT_00580_EV_001,2026-01-10T19:03:01Z,WO creada,Atención al cliente,USR_01,Instalación,Baja,Oeste,Comercial,0,NA,0,168,Cerrada,1,2026-01-10,sábado,16
OT_00580,OT_00580_EV_002,2026-01-10T19:52:13Z,Validación inicial,Backoffice operativo,USR_07,Instalación,Baja,Oeste,Comercial,0,NA,0.82,168,Cerrada,2,2026-01-10,sábado,16
OT_00580,OT_00580_EV_003,2026-01-10T20:06:01Z,Clasificación de WO,Backoffice operativo,USR_27,Instalación,Baja,Oeste,Comercial,0,NA,0.23,168,Cerrada,3,2026-01-10,sábado,17
OT_00580,OT_00580_EV_004,2026-01-10T23:16:13Z,Asignación,Backoffice operativo,USR_12,Instalación,Baja,Oeste,Comercial,0,NA,3.17,168,Cerrada,4,2026-01-10,sábado,20
OT_00580,OT_00580_EV_005,2026-01-11T04:13:49Z,Agenda coordinada,Backoffice operativo,USR_27,Instalación,Baja,Oeste,Comercial,0,NA,4.96,168,Cerrada,5,2026-01-11,domingo,1
OT_00580,OT_00580_EV_006,2026-01-11T04:31:13Z,Trabajo iniciado,Técnico de campo,USR_28,Instalación,Baja,Oeste,Comercial,0,NA,0.29,168,Cerrada,6,2026-01-11,domingo,1
OT_00580,OT_00580_EV_007,2026-01-11T08:43:49Z,Trabajo finalizado,Técnico de campo,USR_28,Instalación,Baja,Oeste,Comercial,0,NA,4.21,168,Cerrada,7,2026-01-11,domingo,5
OT_00580,OT_00580_EV_008,2026-01-11T21:43:13Z,Validación de cierre,Supervisión de trabajo,USR_25,Instalación,Baja,Oeste,Comercial,0,NA,12.99,168,Cerrada,8,2026-01-11,domingo,18
OT_00580,OT_00580_EV_009,2026-01-11T21:44:25Z,WO cerrada,Backoffice operativo,USR_07,Instalación,Baja,Oeste,Comercial,0,NA,0.02,168,Cerrada,9,2026-01-11,domingo,18
OT_00581,OT_00581_EV_001,2026-02-12T14:45:32Z,WO creada,Atención al cliente,USR_01,Inspección,Crítica,Norte,Call center,0,NA,0,24,Cerrada,1,2026-02-12,jueves,11
OT_00581,OT_00581_EV_002,2026-02-12T17:17:20Z,Validación inicial,Backoffice operativo,USR_17,Inspección,Crítica,Norte,Call center,0,NA,2.53,24,Cerrada,2,2026-02-12,jueves,14
OT_00581,OT_00581_EV_003,2026-02-12T17:36:32Z,Solicitud de información adicional,Atención al cliente,USR_26,Inspección,Crítica,Norte,Call center,1,Información incompleta,0.32,24,Cerrada,3,2026-02-12,jueves,14
OT_00581,OT_00581_EV_004,2026-02-12T17:55:44Z,Validación inicial,Backoffice operativo,USR_27,Inspección,Crítica,Norte,Call center,1,Información incompleta,0.32,24,Cerrada,4,2026-02-12,jueves,14
OT_00581,OT_00581_EV_005,2026-02-12T20:22:08Z,Clasificación de WO,Backoffice operativo,USR_02,Inspección,Crítica,Norte,Call center,0,NA,2.44,24,Cerrada,5,2026-02-12,jueves,17
OT_00581,OT_00581_EV_006,2026-02-13T01:48:32Z,Asignación,Backoffice operativo,USR_22,Inspección,Crítica,Norte,Call center,0,NA,5.44,24,Cerrada,6,2026-02-13,jueves,22
OT_00581,OT_00581_EV_007,2026-02-13T08:29:56Z,Agenda coordinada,Backoffice operativo,USR_02,Inspección,Crítica,Norte,Call center,0,NA,6.69,24,Cerrada,7,2026-02-13,viernes,5
OT_00581,OT_00581_EV_008,2026-02-13T10:45:32Z,Contacto con cliente para reagendar,Atención al cliente,USR_16,Inspección,Crítica,Norte,Call center,1,Reagendamiento,2.26,24,Cerrada,8,2026-02-13,viernes,7
OT_00581,OT_00581_EV_009,2026-02-13T13:01:08Z,Agenda coordinada,Backoffice operativo,USR_02,Inspección,Crítica,Norte,Call center,1,Reagendamiento,2.26,24,Cerrada,9,2026-02-13,viernes,10
OT_00581,OT_00581_EV_010,2026-02-13T14:34:44Z,Trabajo iniciado,Técnico de campo,USR_03,Inspección,Crítica,Norte,Call center,0,NA,1.56,24,Cerrada,10,2026-02-13,viernes,11
OT_00581,OT_00581_EV_011,2026-02-13T20:12:50Z,Solicitud de material,Técnico de campo,USR_18,Inspección,Crítica,Norte,Call center,1,Falta de materiales,5.64,24,Cerrada,11,2026-02-13,viernes,17
OT_00581,OT_00581_EV_012,2026-02-14T01:50:56Z,Material preparado,Logística / inventario,USR_24,Inspección,Crítica,Norte,Call center,1,Falta de materiales,5.64,24,Cerrada,12,2026-02-14,viernes,22
OT_00581,OT_00581_EV_013,2026-02-14T07:29:02Z,Agenda coordinada,Backoffice operativo,USR_27,Inspección,Crítica,Norte,Call center,1,Falta de materiales,5.64,24,Cerrada,13,2026-02-14,sábado,4
OT_00581,OT_00581_EV_014,2026-02-14T13:07:08Z,Trabajo iniciado,Técnico de campo,USR_13,Inspección,Crítica,Norte,Call center,1,Falta de materiales,5.64,24,Cerrada,14,2026-02-14,sábado,10
OT_00581,OT_00581_EV_015,2026-02-14T17:23:20Z,Trabajo finalizado,Técnico de campo,USR_28,Inspección,Crítica,Norte,Call center,0,NA,4.27,24,Cerrada,15,2026-02-14,sábado,14
OT_00581,OT_00581_EV_016,2026-02-14T20:27:32Z,Validación de cierre,Supervisión de trabajo,USR_25,Inspección,Crítica,Norte,Call center,0,NA,3.07,24,Cerrada,16,2026-02-14,sábado,17
OT_00581,OT_00581_EV_017,2026-02-14T21:23:56Z,WO cerrada,Backoffice operativo,USR_17,Inspección,Crítica,Norte,Call center,0,NA,0.94,24,Cerrada,17,2026-02-14,sábado,18
OT_00582,OT_00582_EV_001,2026-03-17T16:04:35Z,WO creada,Atención al cliente,USR_01,Mantenimiento,Media,Oeste,Web,0,NA,0,96,Cerrada,1,2026-03-17,martes,13
OT_00582,OT_00582_EV_002,2026-03-17T17:20:47Z,Validación inicial,Backoffice operativo,USR_22,Mantenimiento,Media,Oeste,Web,0,NA,1.27,96,Cerrada,2,2026-03-17,martes,14
OT_00582,OT_00582_EV_003,2026-03-17T18:12:59Z,Clasificación de WO,Backoffice operativo,USR_22,Mantenimiento,Media,Oeste,Web,0,NA,0.87,96,Cerrada,3,2026-03-17,martes,15
OT_00582,OT_00582_EV_004,2026-03-17T20:48:59Z,Asignación,Backoffice operativo,USR_17,Mantenimiento,Media,Oeste,Web,0,NA,2.6,96,Cerrada,4,2026-03-17,martes,17
OT_00582,OT_00582_EV_005,2026-03-18T07:33:59Z,Agenda coordinada,Backoffice operativo,USR_27,Mantenimiento,Media,Oeste,Web,0,NA,10.75,96,Cerrada,5,2026-03-18,miércoles,4
OT_00582,OT_00582_EV_006,2026-03-18T11:17:47Z,Trabajo iniciado,Técnico de campo,USR_08,Mantenimiento,Media,Oeste,Web,0,NA,3.73,96,Cerrada,6,2026-03-18,miércoles,8
OT_00582,OT_00582_EV_007,2026-03-18T16:45:23Z,Trabajo finalizado,Técnico de campo,USR_23,Mantenimiento,Media,Oeste,Web,0,NA,5.46,96,Cerrada,7,2026-03-18,miércoles,13
OT_00582,OT_00582_EV_008,2026-03-18T17:29:47Z,Validación de cierre,Supervisión de trabajo,USR_10,Mantenimiento,Media,Oeste,Web,0,NA,0.74,96,Cerrada,8,2026-03-18,miércoles,14
OT_00582,OT_00582_EV_009,2026-03-18T18:04:35Z,WO cerrada,Backoffice operativo,USR_22,Mantenimiento,Media,Oeste,Web,0,NA,0.58,96,Cerrada,9,2026-03-18,miércoles,15
OT_00583,OT_00583_EV_001,2026-02-21T20:46:55Z,WO creada,Atención al cliente,USR_06,Reparación,Crítica,Oeste,Call center,0,NA,0,24,Cerrada,1,2026-02-21,sábado,17
OT_00583,OT_00583_EV_002,2026-02-21T23:00:43Z,Validación inicial,Backoffice operativo,USR_12,Reparación,Crítica,Oeste,Call center,0,NA,2.23,24,Cerrada,2,2026-02-21,sábado,20
OT_00583,OT_00583_EV_003,2026-02-21T23:39:07Z,Clasificación de WO,Backoffice operativo,USR_27,Reparación,Crítica,Oeste,Call center,0,NA,0.64,24,Cerrada,3,2026-02-21,sábado,20
OT_00583,OT_00583_EV_004,2026-02-22T01:24:07Z,Asignación,Backoffice operativo,USR_07,Reparación,Crítica,Oeste,Call center,0,NA,1.75,24,Cerrada,4,2026-02-22,sábado,22
OT_00583,OT_00583_EV_005,2026-02-22T05:51:43Z,Agenda coordinada,Backoffice operativo,USR_07,Reparación,Crítica,Oeste,Call center,0,NA,4.46,24,Cerrada,5,2026-02-22,domingo,2
OT_00583,OT_00583_EV_006,2026-02-22T06:31:55Z,Trabajo iniciado,Técnico de campo,USR_13,Reparación,Crítica,Oeste,Call center,0,NA,0.67,24,Cerrada,6,2026-02-22,domingo,3
OT_00583,OT_00583_EV_007,2026-02-22T12:58:19Z,Trabajo finalizado,Técnico de campo,USR_13,Reparación,Crítica,Oeste,Call center,0,NA,6.44,24,Cerrada,7,2026-02-22,domingo,9
OT_00583,OT_00583_EV_008,2026-02-22T19:24:07Z,Validación de cierre,Supervisión de trabajo,USR_15,Reparación,Crítica,Oeste,Call center,0,NA,6.43,24,Cerrada,8,2026-02-22,domingo,16
OT_00583,OT_00583_EV_009,2026-02-22T19:30:07Z,WO cerrada,Backoffice operativo,USR_07,Reparación,Crítica,Oeste,Call center,0,NA,0.1,24,Cerrada,9,2026-02-22,domingo,16
OT_00584,OT_00584_EV_001,2026-01-06T14:52:10Z,WO creada,Atención al cliente,USR_26,Reparación,Media,Sur,Comercial,0,NA,0,96,Cerrada,1,2026-01-06,martes,11
OT_00584,OT_00584_EV_002,2026-01-06T15:29:58Z,Validación inicial,Backoffice operativo,USR_22,Reparación,Media,Sur,Comercial,0,NA,0.63,96,Cerrada,2,2026-01-06,martes,12
OT_00584,OT_00584_EV_003,2026-01-06T16:23:22Z,Clasificación de WO,Backoffice operativo,USR_17,Reparación,Media,Sur,Comercial,0,NA,0.89,96,Cerrada,3,2026-01-06,martes,13
OT_00584,OT_00584_EV_004,2026-01-06T18:38:58Z,Asignación,Backoffice operativo,USR_22,Reparación,Media,Sur,Comercial,0,NA,2.26,96,Cerrada,4,2026-01-06,martes,15
OT_00584,OT_00584_EV_005,2026-01-07T14:44:22Z,Agenda coordinada,Backoffice operativo,USR_22,Reparación,Media,Sur,Comercial,0,NA,20.09,96,Cerrada,5,2026-01-07,miércoles,11
OT_00584,OT_00584_EV_006,2026-01-07T15:07:46Z,Trabajo iniciado,Técnico de campo,USR_13,Reparación,Media,Sur,Comercial,0,NA,0.39,96,Cerrada,6,2026-01-07,miércoles,12
OT_00584,OT_00584_EV_007,2026-01-08T06:24:07Z,Solicitud de material,Técnico de campo,USR_03,Reparación,Media,Sur,Comercial,1,Falta de materiales,15.27,96,Cerrada,7,2026-01-08,jueves,3
OT_00584,OT_00584_EV_008,2026-01-08T21:40:28Z,Material preparado,Logística / inventario,USR_14,Reparación,Media,Sur,Comercial,1,Falta de materiales,15.27,96,Cerrada,8,2026-01-08,jueves,18
OT_00584,OT_00584_EV_009,2026-01-09T12:56:49Z,Agenda coordinada,Backoffice operativo,USR_22,Reparación,Media,Sur,Comercial,1,Falta de materiales,15.27,96,Cerrada,9,2026-01-09,viernes,9
OT_00584,OT_00584_EV_010,2026-01-10T04:13:10Z,Trabajo iniciado,Técnico de campo,USR_13,Reparación,Media,Sur,Comercial,1,Falta de materiales,15.27,96,Cerrada,10,2026-01-10,sábado,1
OT_00584,OT_00584_EV_011,2026-01-10T04:34:46Z,Trabajo finalizado,Técnico de campo,USR_28,Reparación,Media,Sur,Comercial,0,NA,0.36,96,Cerrada,11,2026-01-10,sábado,1
OT_00584,OT_00584_EV_012,2026-01-10T08:59:40Z,Trabajo iniciado,Técnico de campo,USR_08,Reparación,Media,Sur,Comercial,1,Ejecución fallida,4.42,96,Cerrada,12,2026-01-10,sábado,5
OT_00584,OT_00584_EV_013,2026-01-10T13:24:34Z,Trabajo finalizado,Técnico de campo,USR_23,Reparación,Media,Sur,Comercial,1,Ejecución fallida,4.42,96,Cerrada,13,2026-01-10,sábado,10
OT_00584,OT_00584_EV_014,2026-01-10T19:39:34Z,Validación de cierre,Supervisión de trabajo,USR_10,Reparación,Media,Sur,Comercial,0,NA,6.25,96,Cerrada,14,2026-01-10,sábado,16
OT_00584,OT_00584_EV_015,2026-01-10T19:59:58Z,WO cerrada,Backoffice operativo,USR_02,Reparación,Media,Sur,Comercial,0,NA,0.34,96,Cerrada,15,2026-01-10,sábado,16
